196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150037
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150039
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150038
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150045
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150047
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150046
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150029
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150031
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150030
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150057
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150059
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150058
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150681
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150683
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150682
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150649
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150651
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150650
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150017
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150019
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.1.150018
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.2.150017
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.2.150019
